15:18:29:290,-59,11
15:18:29:642,-56,7
15:18:29:990,-51,8
15:18:30:342,-53,8
15:18:30:690,-55,8
15:18:31:043,-55,8
15:18:31:390,-54,8
15:18:31:743,-61,8
15:18:32:090,-64,11
15:18:32:442,-67,8
15:18:32:795,-60,9
15:18:33:144,-60,8
15:18:33:493,-58,11
15:18:33:843,-66,11
15:18:34:195,-50,8
15:18:34:543,-48,8
15:18:34:895,-58,11
15:18:35:243,-58,8
15:18:35:595,-53,8
15:18:35:947,-52,10
15:18:36:295,-52,9
15:18:36:647,-57,8
15:18:36:995,-52,8
15:18:37:347,-58,10
15:18:37:696,-51,8
15:18:38:048,-57,10
15:18:38:397,-62,8
15:18:38:744,-60,9
15:18:39:096,-63,9
15:18:39:448,-58,10
15:18:39:796,null
15:18:40:148,-64,8
15:18:40:498,-65,8
15:18:40:846,-53,8
15:18:41:197,-51,8
15:18:41:549,-51,9
15:18:41:897,-52,11
15:18:42:249,-56,11
15:18:42:601,-50,10
15:18:42:949,-59,11
15:18:43:298,-60,6
15:18:43:649,-52,9
15:18:44:001,-59,8
15:18:44:349,-50,8
15:18:44:701,-56,10
15:18:45:049,-61,9
15:18:45:401,-65,9
15:18:45:749,-52,11
15:18:46:101,-53,8
15:18:46:449,-47,8
15:18:46:801,-65,8
15:18:47:149,-52,9
15:18:47:502,-52,9
15:18:47:850,-61,9
15:18:48:203,-55,10
15:18:48:553,-59,11
15:18:48:902,-59,8
15:18:49:254,-66,8
15:18:49:602,-61,8
15:18:49:954,-59,10
15:18:50:303,-66,11
15:18:50:651,-70,9
15:18:51:003,-63,11
15:18:51:355,-62,8
15:18:51:703,-60,11
15:18:52:055,-59,8
15:18:52:403,-56,11
15:18:52:755,-56,8
15:18:53:105,-60,8
15:18:53:453,-63,11
15:18:53:804,-64,8
15:18:54:156,-70,9
15:18:54:504,-64,8
15:18:54:856,-62,10
15:18:55:208,-65,8
15:18:55:556,-64,9
15:18:55:908,-60,10
15:18:56:256,-61,6
15:18:56:608,-65,9
15:18:56:956,-71,10
15:18:57:308,-75,9
15:18:57:657,-78,9
15:18:58:009,-74,9
15:18:58:358,-78,8
15:18:58:709,-78,9
15:18:59:058,-69,11
15:18:59:410,null
15:18:59:758,-86,7
15:19:00:110,-76,10
15:19:00:460,-77,1
15:19:00:808,-71,8
15:19:01:160,-71,9
15:19:01:512,-76,9
15:19:01:860,-76,10
15:19:02:212,-80,8
15:19:02:560,-76,5
15:19:02:912,-82,8
15:19:03:261,-70,8
15:19:03:612,-70,10
15:19:03:960,-67,10
15:19:04:312,-66,11
15:19:04:664,-65,8
15:19:05:012,-69,10
15:19:05:364,-64,8
15:19:05:712,-71,8
15:19:06:064,-69,10
15:19:06:412,-71,9
15:19:06:764,-69,9
15:19:07:112,-69,11
15:19:07:461,-67,8
15:19:07:813,-66,11
15:19:08:162,-78,9
15:19:08:515,-70,8
15:19:08:865,-68,9
15:19:09:213,-69,10
15:19:09:565,-69,6
15:19:09:917,-70,8
15:19:10:266,-75,10
15:19:10:614,-75,10
15:19:10:966,-72,10
15:19:11:314,-67,6
15:19:11:666,-66,9
15:19:12:014,-68,8
15:19:12:366,-71,9
15:19:12:714,-73,11
15:19:13:066,-76,8
15:19:13:415,-76,8
15:19:13:766,-80,9
15:19:14:118,-93,3
15:19:14:466,-86,8
15:19:14:818,-87,7
15:19:15:166,-76,8
15:19:15:518,-79,10
15:19:15:866,-81,10
15:19:16:218,-77,8
15:19:16:570,-77,8
15:19:16:918,-82,8
15:19:17:270,-80,7
15:19:17:619,-75,11
15:19:17:971,-83,8
15:19:18:320,-87,6
15:19:18:671,-83,9
15:19:19:019,-80,7
15:19:19:371,-79,10
15:19:19:719,-83,7
15:19:20:071,-85,8
15:19:20:419,-87,8
15:19:20:771,-86,8
15:19:21:119,-90,6
15:19:21:471,-88,7
15:19:21:823,-88,7
15:19:22:171,-86,7
15:19:22:523,-78,-8
15:19:22:871,-88,8
15:19:23:225,-81,10
15:19:23:574,-95,1
15:19:23:924,-90,5
15:19:24:272,-88,7
15:19:24:624,-87,8
15:19:24:976,-91,5
15:19:25:324,-89,7
15:19:25:688,null
15:19:26:035,null
15:19:26:376,-93,5
15:19:26:724,-88,7
15:19:27:075,-89,7
15:19:27:425,-86,6
15:19:27:777,-88,7
15:19:28:126,-99,-4
15:19:28:474,-87,8
15:19:28:825,-93,4
15:19:29:178,-94,2
15:19:29:526,-85,6
15:19:29:878,-87,9
15:19:30:229,-86,7
15:19:30:576,-91,4
15:19:30:928,-89,6
15:19:31:276,-89,7
15:19:31:628,-85,6
15:19:31:976,-95,2
15:19:32:328,-84,8
15:19:32:676,-88,7
15:19:33:028,-93,4
15:19:33:377,-94,3
15:19:33:728,-94,3
15:19:34:080,-92,5
15:19:34:428,-92,3
15:19:34:780,-91,5
15:19:35:132,-91,5
15:19:35:480,-88,8
15:19:35:832,-87,8
15:19:36:180,-87,7
15:19:36:532,-85,6
15:19:36:880,-89,6
15:19:37:232,-86,8
15:19:37:581,-89,6
15:19:37:933,-86,8
15:19:38:282,-86,8
15:19:38:633,-87,8
15:19:38:981,-88,7
15:19:39:333,-87,4
15:19:39:681,-86,8
15:19:40:033,-87,8
15:19:40:384,-87,8
15:19:40:732,-90,7
15:19:41:083,-88,8
15:19:41:435,-88,7
15:19:41:783,-89,6
15:19:42:135,-94,3
15:19:42:483,-93,5
15:19:42:835,-95,4
15:19:43:184,-84,7
15:19:43:533,-84,8
15:19:43:886,-86,7
15:19:44:234,-94,4
15:19:44:586,-96,1
15:19:44:934,-89,7
15:19:45:286,-88,8
15:19:45:634,-92,5
15:19:45:986,-94,4
15:19:46:334,-96,2
15:19:46:686,-96,1
15:19:47:038,-96,1
15:19:47:386,-97,0
15:19:47:736,-99,-6
15:19:48:088,-87,6
15:19:48:437,-92,5
15:19:48:787,-93,4
15:19:49:139,-99,-3
15:19:49:487,-96,2
15:19:49:839,-99,-3
15:19:50:187,-97,-3
15:19:50:538,-98,-4
15:19:50:891,-96,1
15:19:51:238,-89,7
15:19:51:590,-92,4
15:19:51:938,-92,5
15:19:52:291,-95,1
15:19:52:650,null
15:19:52:991,-98,-1
15:19:53:340,-98,-3
15:19:53:690,-98,0
15:19:54:042,-97,0
15:19:54:402,null
15:19:54:742,-98,-3
15:19:55:090,-98,-6
15:19:55:454,null
15:19:55:790,-95,1
15:19:56:142,-97,1
15:19:56:490,-101,-13
15:19:56:854,null
15:19:57:194,-93,5
15:19:57:544,-98,-1
15:19:57:892,-95,2
15:19:58:241,-93,4
15:19:58:591,null
15:19:58:945,-100,-7
15:19:59:293,-99,-4
15:19:59:645,-99,-5
15:19:59:993,-97,-1
15:20:00:342,-98,0
15:20:00:694,null
15:20:01:046,-101,-11
15:20:01:394,-99,-5
15:20:01:746,null
15:20:02:106,null
15:20:02:446,null
15:20:02:794,-100,-4
15:20:03:148,-99,-4
15:20:03:497,-96,0
15:20:03:846,-94,3
15:20:04:198,-96,0
15:20:04:546,-95,1
15:20:04:898,-93,2
15:20:05:246,-94,3
15:20:05:598,-94,3
15:20:05:946,-96,0
15:20:06:298,-96,1
15:20:06:646,-95,1
15:20:06:998,-97,0
15:20:07:350,-99,-4
15:20:07:700,-98,-1
15:20:08:048,-100,-9
15:20:08:397,-100,-6
15:20:08:748,-100,-13
15:20:09:112,null
15:20:09:460,null
15:20:09:800,-98,-2
15:20:10:152,-100,-6
15:20:10:498,-101,-9
15:20:10:850,-99,-3
15:20:11:202,-101,-7
15:20:11:562,null
15:20:11:902,-97,-2
15:20:12:250,-100,-6
15:20:12:602,null
15:20:12:950,-99,-2
15:20:13:304,-97,0
15:20:13:654,-98,-3
15:20:14:002,-96,-4
15:20:14:354,-100,-7
15:20:14:702,-99,-6
15:20:15:054,-99,-4
15:20:15:402,-99,-1
15:20:15:754,null
15:20:16:106,-100,-4
15:20:16:454,-98,-4
15:20:16:806,null
15:20:17:166,null
15:20:17:515,null
15:20:17:855,-100,-14
15:20:18:217,null
15:20:18:554,-99,-9
15:20:18:903,-101,-11
15:20:19:267,null
15:20:19:607,-100,-5
15:20:19:967,null
15:20:20:305,-99,-7
15:20:20:657,-100,-11
15:20:21:017,null
15:20:21:357,-99,-10
15:20:21:705,-97,-6
15:20:22:057,null
15:20:22:421,null
15:20:22:757,-100,-10
15:20:23:122,null
15:20:23:458,null
15:20:23:808,-100,-10
15:20:24:168,null
15:20:24:508,-100,-10
15:20:24:860,-100,-7
15:20:25:220,null
15:20:25:560,-101,-14
15:20:25:908,-99,-5
15:20:26:260,-98,-4
15:20:26:608,null
15:20:26:960,null
15:20:27:308,-98,-4
15:20:27:662,-100,-10
15:20:28:010,null
15:20:28:363,-100,-7
15:20:28:709,-98,-3
15:20:29:063,-98,-3
15:20:29:411,-99,-2
15:20:29:763,-99,-3
15:20:30:111,-97,-2
15:20:30:463,-100,-11
15:20:30:811,-99,-7
15:20:31:163,-100,-3
15:20:31:511,-97,-3
15:20:31:863,-98,-3
15:20:32:215,-96,1
15:20:32:563,-96,2
15:20:32:915,-96,-3
15:20:33:264,-99,-9
15:20:33:627,null
15:20:33:975,null
15:20:34:327,null
15:20:34:664,-98,-1
15:20:35:016,-96,-3
15:20:35:364,-97,0
15:20:35:716,-100,-14
15:20:36:064,-100,-6
15:20:36:428,null
15:20:36:780,null
15:20:37:128,null
15:20:37:465,-100,-4
15:20:37:817,-98,-4
15:20:38:166,-99,-10
15:20:38:515,-99,-2
15:20:38:868,-98,-2
15:20:39:217,-100,-2
15:20:39:568,-99,-5
15:20:39:916,-99,-4
15:20:40:270,-98,-3
15:20:40:619,-98,-1
15:20:40:969,-101,-10
15:20:41:317,-100,-6
15:20:41:669,-101,-7
15:20:42:017,null
15:20:42:369,-100,-10
15:20:42:729,null
15:20:43:069,-100,-12
15:20:43:419,-98,-11
15:20:43:769,-99,-10
15:20:44:133,null
15:20:44:481,null
