15:19:05:012,19.39,-69,10
15:19:05:364,19.94,-64,8
15:19:05:712,20.49,-71,8
15:19:06:064,21.04,-69,10
15:19:06:412,21.59,-71,9
15:19:06:764,22.14,-69,9
15:19:07:112,22.69,-69,11
15:19:07:461,23.23,-67,8
15:19:07:813,23.79,-66,11
15:19:08:162,24.33,-78,9
15:19:08:515,24.89,-70,8
15:19:08:865,25.44,-68,9
15:19:09:213,25.98,-69,10
15:19:09:565,26.54,-69,6
15:19:09:917,27.09,-70,8
15:19:10:266,27.87,-75,10
15:19:10:614,28.72,-75,10
15:19:10:966,29.57,-72,10
15:19:11:314,30.42,-67,6
15:19:11:666,31.28,-66,9
15:19:12:014,32.13,-68,8
15:19:12:366,32.98,-71,9
15:19:12:714,33.83,-73,11
15:19:13:066,34.69,-76,8
15:19:13:415,35.54,-76,8
15:19:13:766,36.39,-80,9
15:19:14:118,37.25,-93,3
15:19:14:466,38.1,-86,8
15:19:14:818,38.95,-87,7
15:19:15:166,39.8,-76,8
15:19:15:518,40.66,-79,10
15:19:15:866,41.51,-81,10
15:19:16:218,42.36,-77,8
15:19:16:570,43.22,-77,8
15:19:16:918,44.07,-82,8
15:19:17:270,44.93,-80,7
15:19:17:619,45.78,-75,11
15:19:17:971,46.63,-83,8
15:19:18:320,47.48,-87,6
15:19:18:671,48.34,-83,9
15:19:19:019,49.19,-80,7
15:19:19:371,50.04,-79,10
15:19:19:719,50.89,-83,7
15:19:20:071,51.75,-85,8
15:19:20:419,52.6,-87,8
15:19:20:771,53.45,-86,8
15:19:21:119,54.66,-90,6
15:19:21:471,56.59,-88,7
15:19:21:823,58.52,-88,7
15:19:22:171,60.43,-86,7
15:19:22:523,62.36,-78,-8
15:19:22:871,64.26,-88,8
15:19:23:225,66.2,-81,10
15:19:23:574,68.12,-95,1
15:19:23:924,70.03,-90,5
15:19:24:272,71.94,-88,7
15:19:24:624,73.87,-87,8
15:19:24:976,75.8,-91,5
15:19:25:324,77.71,-89,7
15:19:26:376,83.47,-93,5
15:19:26:724,85.38,-88,7
15:19:27:075,87.3,-89,7
15:19:27:425,89.22,-86,6
15:19:27:777,91.15,-88,7
15:19:28:126,93.06,-99,-4
15:19:28:474,94.97,-87,8
15:19:28:825,96.89,-93,4
15:19:29:178,98.83,-94,2
15:19:29:526,100.73,-85,6
15:19:29:878,102.66,-87,9
15:19:30:229,104.58,-86,7
15:19:30:576,106.49,-91,4
15:19:30:928,108.42,-89,6
15:19:31:276,110.32,-89,7
15:19:31:628,112.25,-85,6
15:19:31:976,114.16,-95,2
15:19:32:328,116.57,-84,8
15:19:32:676,118.99,-88,7
15:19:33:028,121.44,-93,4
15:19:33:377,123.87,-94,3
15:19:33:728,126.31,-94,3
15:19:34:080,128.76,-92,5
15:19:34:428,131.18,-92,3
15:19:34:780,133.63,-91,5
15:19:35:132,136.08,-91,5
15:19:35:480,138.5,-88,8
15:19:35:832,140.95,-87,8
15:19:36:180,143.38,-87,7
15:19:36:532,145.82,-85,6
15:19:36:880,148.25,-89,6
15:19:37:232,150.7,-86,8
15:19:37:581,153.12,-89,6
15:19:37:933,155.57,-86,8
15:19:38:282,158.0,-86,8
15:19:38:633,160.44,-87,8
15:19:38:981,162.87,-88,7
15:19:39:333,165.31,-87,4
15:19:39:681,167.74,-86,8
15:19:40:033,170.19,-87,8
15:19:40:384,172.63,-87,8
15:19:40:732,175.05,-90,7
15:19:41:083,177.49,-88,8
15:19:41:435,179.94,-88,7
15:19:41:783,182.36,-89,6
15:19:42:135,184.81,-94,3
15:19:42:483,187.23,-93,5
15:19:42:835,189.68,-95,4
15:19:43:184,191.79,-84,7
15:19:43:533,193.61,-84,8
15:19:43:886,195.46,-86,7
15:19:44:234,197.27,-94,4
15:19:44:586,199.11,-96,1
15:19:44:934,200.93,-89,7
15:19:45:286,202.76,-88,8
15:19:45:634,204.58,-92,5
15:19:45:986,206.42,-94,4
15:19:46:334,208.24,-96,2
15:19:46:686,210.07,-96,1
15:19:47:038,211.91,-96,1
15:19:47:386,213.73,-97,0
15:19:47:736,215.56,-99,-6
15:19:48:088,217.39,-87,6
15:19:48:437,219.22,-92,5
15:19:48:787,221.04,-93,4
15:19:49:139,222.88,-99,-3
15:19:49:487,224.7,-96,2
15:19:49:839,226.54,-99,-3
15:19:50:187,228.35,-97,-3
15:19:50:538,230.19,-98,-4
15:19:50:891,232.03,-96,1
15:19:51:238,233.84,-89,7
15:19:51:590,235.68,-92,4
15:19:51:938,237.49,-92,5
15:19:52:291,239.34,-95,1
15:19:52:991,242.99,-98,-1
15:19:53:340,244.81,-98,-3
15:19:53:690,246.64,-98,0
15:19:54:042,248.46,-97,0
15:19:54:742,251.78,-98,-3
15:19:55:090,253.43,-98,-6
15:19:55:790,256.74,-95,1
15:19:56:142,258.41,-97,1
15:19:56:490,260.06,-101,-13
15:19:57:194,263.4,-93,5
15:19:57:544,265.06,-98,-1
15:19:57:892,266.71,-95,2
15:19:58:241,268.36,-93,4
15:19:58:945,271.7,-100,-7
15:19:59:293,273.35,-99,-4
15:19:59:645,275.02,-99,-5
15:19:59:993,276.67,-97,-1
15:20:00:342,278.32,-98,0
15:20:01:046,281.66,-101,-11
15:20:01:394,283.31,-99,-5
15:20:02:794,289.94,-100,-4
15:20:03:148,291.62,-99,-4
15:20:03:497,293.28,-96,0
15:20:03:846,294.93,-94,3
15:20:04:198,296.6,-96,0
15:20:04:546,298.25,-95,1
15:20:04:898,299.92,-93,2
15:20:05:246,301.29,-94,3
15:20:05:598,302.57,-94,3
15:20:05:946,303.84,-96,0
15:20:06:298,305.12,-96,1
15:20:06:646,306.38,-95,1
15:20:06:998,307.66,-97,0
15:20:07:350,308.94,-99,-4
15:20:07:700,310.21,-98,-1
15:20:08:048,311.48,-100,-9
15:20:08:397,312.75,-100,-6
15:20:08:748,314.02,-100,-13
15:20:09:800,317.85,-98,-2
15:20:10:152,319.13,-100,-6
15:20:10:498,320.38,-101,-9
15:20:10:850,321.66,-99,-3
15:20:11:202,322.94,-101,-7
15:20:11:902,325.49,-97,-2
15:20:12:250,326.75,-100,-6
15:20:12:950,329.29,-99,-2
15:20:13:304,330.58,-97,0
15:20:13:654,331.85,-98,-3
15:20:14:002,333.12,-96,-4
15:20:14:354,334.4,-100,-7
15:20:14:702,335.66,-99,-6
15:20:15:054,336.94,-99,-4
15:20:15:402,338.21,-99,-1
15:20:16:106,340.97,-100,-4
15:20:16:454,342.92,-98,-4
15:20:17:855,350.77,-100,-14
15:20:18:554,354.68,-99,-9
15:20:18:903,356.63,-101,-11
15:20:19:607,360.58,-100,-5
15:20:20:305,364.48,-99,-7
15:20:20:657,366.45,-100,-11
15:20:21:357,370.37,-99,-10
15:20:21:705,372.32,-97,-6
15:20:22:757,378.21,-100,-10
15:20:23:808,384.1,-100,-10
15:20:24:508,388.02,-100,-10
15:20:24:860,389.99,-100,-7
15:20:25:560,393.91,-101,-14
15:20:25:908,395.86,-99,-5
15:20:26:260,397.83,-98,-4
15:20:27:308,403.33,-98,-4
15:20:27:662,404.89,-100,-10
15:20:28:363,407.98,-100,-7
15:20:28:709,409.5,-98,-3
15:20:29:063,411.06,-98,-3
15:20:29:411,412.59,-99,-2
15:20:29:763,414.14,-99,-3
15:20:30:111,415.68,-97,-2
15:20:30:463,417.23,-100,-11
15:20:30:811,418.76,-99,-7
15:20:31:163,420.31,-100,-3
15:20:31:511,421.85,-97,-3
15:20:31:863,423.4,-98,-3
15:20:32:215,424.95,-96,1
15:20:32:563,426.48,-96,2
15:20:32:915,428.03,-96,-3
15:20:33:264,429.57,-99,-9
15:20:34:664,435.74,-98,-1
15:20:35:016,437.29,-96,-3
15:20:35:364,438.82,-97,0
15:20:35:716,440.38,-100,-14
15:20:36:064,441.91,-100,-6
15:20:37:465,448.08,-100,-4
15:20:37:817,449.63,-98,-4
15:20:38:166,451.03,-99,-10
15:20:38:515,452.26,-99,-2
15:20:38:868,453.51,-98,-2
15:20:39:217,454.75,-100,-2
15:20:39:568,455.99,-99,-5
15:20:39:916,457.22,-99,-4
15:20:40:270,458.47,-98,-3
15:20:40:619,459.71,-98,-1
15:20:40:969,460.94,-101,-10
15:20:41:317,462.18,-100,-6
15:20:41:669,463.42,-101,-7
15:20:42:369,465.9,-100,-10
15:20:43:069,468.38,-100,-12
15:20:43:419,469.61,-98,-11
15:20:43:769,470.85,-99,-10
15:20:44:821,474.57,-99,-1
15:20:45:521,477.05,-99,-11
15:20:45:869,478.28,-99,-2
15:20:46:221,479.53,-101,-11
15:20:46:573,480.77,-101,-8
15:20:46:921,482.0,-101,-7
15:20:47:622,484.48,-100,-3
15:20:47:974,485.73,-99,-2
15:20:48:674,488.21,-100,-6
15:20:49:022,489.47,-98,-4
15:20:49:374,491.21,-98,-2
15:20:49:726,492.95,-92,5
15:20:50:074,494.67,-99,-1
15:20:50:422,496.39,-95,3
15:20:50:774,498.13,-95,3
15:20:51:122,499.85,-94,2
15:20:51:474,501.59,-96,1
15:20:51:826,503.33,-95,4
15:20:52:174,505.05,-100,-6
15:20:52:526,506.79,-99,-10
15:20:52:874,508.52,-96,1
15:20:53:227,510.26,-95,-1
15:20:53:577,511.99,-99,-3
15:20:53:926,513.72,-96,0
15:20:54:626,517.18,-97,-1
15:20:54:978,518.92,-97,-1
15:20:55:326,520.64,-98,-4
15:20:55:678,522.38,-95,2
15:20:56:026,524.1,-99,-4
15:20:56:378,525.84,-98,-3
15:20:56:730,527.58,-98,-1
15:20:57:078,529.3,-96,0
15:20:57:427,531.03,-95,1
15:20:57:779,532.77,-96,0
15:20:58:128,534.49,-96,2
15:20:58:480,536.23,-95,1
15:20:58:831,537.97,-96,2
15:20:59:180,539.7,-96,0
15:20:59:528,541.42,-98,-1
15:20:59:880,543.16,-97,0
15:21:00:231,544.36,-93,4
15:21:00:580,545.27,-91,5
15:21:00:928,546.19,-92,5
15:21:01:280,547.12,-94,3
15:21:01:632,548.04,-93,5
15:21:01:980,548.96,-95,2
15:21:02:332,549.88,-95,1
15:21:02:680,550.8,-94,3
15:21:03:032,551.72,-99,-7
15:21:03:381,552.64,-97,1
15:21:03:731,553.56,-94,4
15:21:04:083,554.48,-98,-1
15:21:04:431,555.4,-95,1
15:21:04:783,556.32,-96,2
15:21:05:131,557.24,-99,-1
15:21:05:483,558.17,-98,0
15:21:05:831,559.08,-94,4
15:21:06:183,560.01,-93,4
15:21:06:531,560.92,-97,0
15:21:06:883,561.85,-96,0
15:21:07:585,563.69,-97,0
15:21:07:933,564.61,-97,0
15:21:08:283,565.53,-98,-3
15:21:08:633,566.45,-97,1
15:21:08:985,567.37,-96,1
15:21:09:333,568.29,-95,2
15:21:09:685,569.21,-96,1
15:21:10:033,570.13,-96,0
15:21:10:386,571.06,-94,4
15:21:10:734,571.97,-94,4
15:21:11:086,573.0,-96,2
15:21:11:434,574.33,-97,0
15:21:11:786,575.67,-96,1
15:21:12:138,577.01,-96,0
15:21:12:838,579.68,-98,0
15:21:13:187,581.01,-97,0
15:21:13:537,582.35,-96,-1
15:21:13:886,583.68,-94,-4
15:21:14:238,585.02,-100,-4
15:21:14:586,586.35,-99,-3
15:21:14:938,587.69,-98,-6
15:21:15:290,589.03,-100,-4
15:21:15:990,591.7,-100,-8
15:21:16:338,593.03,-99,-7
15:21:16:690,594.37,-97,1
15:21:17:038,595.7,-96,0
15:21:17:390,597.04,-96,0
15:21:17:739,598.37,-96,0
15:21:18:091,599.71,-96,0
15:21:18:440,601.04,-97,1
15:21:18:791,602.38,-98,0
15:21:19:143,603.72,-96,0
15:21:19:491,605.05,-96,1
15:21:19:843,606.39,-94,3
15:21:20:191,607.72,-96,1
15:21:20:543,609.06,-98,0
15:21:21:243,611.73,-98,-2
15:21:21:591,613.06,-95,2
15:21:21:943,614.4,-95,1
15:21:22:291,617.19,-96,0
15:21:22:643,620.3,-94,3
15:21:22:991,623.37,-94,4
15:21:23:344,626.49,-99,0
15:21:23:695,629.59,-96,1
15:21:24:043,632.66,-97,0
15:21:24:395,635.77,-95,1
15:21:24:743,638.85,-97,0
15:21:25:095,641.95,-99,-2
15:21:25:447,645.06,-98,0
15:21:25:795,648.14,-98,-4
15:21:26:147,651.25,-96,0
15:21:26:495,654.32,-93,1
15:21:26:847,657.43,-96,0
15:21:27:195,660.5,-99,-6
15:21:27:544,663.58,-95,2
15:21:27:896,666.69,-93,4
15:21:28:245,669.77,-92,4
15:21:28:596,672.87,-94,5
15:21:28:945,675.96,-95,2
15:21:29:297,679.07,-96,2
15:21:29:645,682.14,-96,1
15:21:29:997,685.25,-94,2
15:21:30:347,688.34,-94,4
15:21:30:699,691.45,-94,4
15:21:31:047,694.52,-95,-1
15:21:31:399,697.63,-100,-5
15:21:31:747,700.7,-99,-8
15:21:32:099,703.81,-100,-4
15:21:32:447,706.89,-98,-3
15:21:32:799,709.99,-99,-1
15:21:33:498,713.95,-100,-11
15:21:33:847,715.47,-98,-5
15:21:34:199,717.01,-98,-2
15:21:34:551,718.55,-98,0
15:21:34:899,720.07,-97,-3
15:21:35:251,721.61,-99,0
15:21:35:599,723.13,-96,0
15:21:35:951,724.67,-98,0
15:21:36:299,726.19,-99,-1
15:21:36:651,727.72,-98,-2
15:21:36:999,729.25,-99,-1
15:21:37:700,732.31,-94,1
15:21:38:052,733.85,-93,4
15:21:38:402,735.38,-94,3
15:21:38:752,736.91,-95,2
15:21:39:104,738.44,-95,4
15:21:39:452,739.97,-94,4
15:21:39:804,741.5,-94,3
15:21:40:152,743.02,-95,3
15:21:40:503,744.56,-95,3
15:21:40:855,746.1,-95,1
15:21:41:205,747.63,-96,0
15:21:41:553,749.15,-96,2
15:21:41:905,750.68,-96,2
15:21:42:253,752.21,-95,2
15:21:42:605,753.74,-94,2
15:21:42:957,755.28,-94,3
15:21:43:306,756.81,-94,4
15:21:43:656,758.34,-93,4
15:21:44:004,759.85,-94,2
15:21:44:356,760.63,-95,2
15:21:44:704,761.4,-95,1
15:21:45:056,762.17,-95,2
15:21:45:404,762.94,-94,3
15:21:45:756,763.72,-94,2
15:21:46:108,764.5,-95,1
15:21:46:455,765.27,-95,2
15:21:46:807,766.04,-95,3
15:21:47:155,766.81,-94,3
15:21:47:509,767.59,-92,0
15:21:47:857,768.36,-94,4
15:21:48:206,769.14,-95,3
15:21:48:560,769.92,-95,2
15:21:49:261,771.47,-95,2
15:21:49:961,773.01,-99,-10
15:21:50:309,773.78,-100,-4
15:21:50:657,774.55,-99,-5
15:21:51:009,775.33,-100,-11
15:21:51:361,776.11,-99,-2
15:21:52:061,777.65,-101,-10
15:21:52:409,778.42,-100,-10
15:21:53:113,779.98,-99,-10
15:21:53:462,780.75,-96,2
15:21:53:813,781.53,-95,2
15:21:54:161,782.3,-96,0
15:21:54:513,783.07,-95,0
15:21:54:861,783.84,-96,1
15:21:55:213,784.9,-95,0
15:21:55:561,786.13,-96,-1
15:21:55:913,787.38,-97,1
15:21:56:265,788.63,-100,-9
15:21:57:313,792.33,-100,-12
15:21:58:014,794.81,-99,-14
15:21:58:363,796.05,-100,-7
15:21:59:063,798.53,-99,-11
15:21:59:415,799.77,-100,-13
15:21:59:763,801.0,-101,-12
15:22:00:115,802.25,-101,-11
15:22:00:463,803.48,-101,-11
15:22:01:167,805.97,-99,-15
15:22:01:515,807.2,-99,-14
15:22:01:867,808.45,-101,-16
15:22:02:566,810.92,-100,-13
15:22:03:966,815.87,-99,-11
