13:14:47:943,-36,11
13:14:48:291,-36,11
13:14:48:639,-36,11
13:14:48:991,-35,8
13:14:49:339,-37,8
13:14:49:691,-44,8
13:14:50:039,-50,10
13:14:50:392,-44,10
13:14:50:740,-42,9
13:14:51:092,-46,9
13:14:51:440,-53,8
13:14:51:792,-71,8
13:14:52:140,-67,8
13:14:52:492,-64,8
13:14:52:840,-69,9
13:14:53:192,-62,10
13:14:53:541,-64,10
13:14:53:892,-77,7
13:14:54:240,-60,8
13:14:54:592,-74,9
13:14:54:944,-68,9
13:14:55:292,-72,9
13:14:55:644,-64,8
13:14:55:992,-66,10
13:14:56:345,-64,11
13:14:56:694,-69,9
13:14:57:046,-74,8
13:14:57:394,-62,11
13:14:57:746,-57,10
13:14:58:094,-55,9
13:14:58:446,-63,9
13:14:58:794,-59,8
13:14:59:146,-57,9
13:14:59:495,-66,9
13:14:59:847,-69,9
13:15:00:195,-71,10
13:15:00:547,-76,9
13:15:00:895,-73,8
13:15:01:247,-80,9
13:15:01:595,-79,8
13:15:01:947,-77,8
13:15:02:296,-88,7
13:15:02:648,-72,9
13:15:02:996,-71,10
13:15:03:348,-77,8
13:15:03:697,-78,7
13:15:04:049,-77,8
13:15:04:397,-79,9
13:15:04:749,-82,8
13:15:05:098,-83,8
13:15:05:450,-79,9
13:15:06:150,-80,9
13:15:06:499,-84,7
13:15:06:847,-82,9
13:15:07:199,-83,9
13:15:07:551,-78,8
13:15:07:900,-86,6
13:15:08:252,-81,8
13:15:08:600,-80,10
13:15:10:001,-81,8
13:15:10:351,-83,7
13:15:10:703,-82,6
13:15:11:750,-77,8
13:15:12:102,-78,9
13:15:12:454,-80,7
13:15:12:802,-76,8
13:15:13:154,-80,8
13:15:13:504,-74,9
13:15:13:852,-82,7
13:15:14:204,-77,9
13:15:15:256,-82,8
13:15:15:604,-88,5
13:15:16:305,-80,8
13:15:17:005,-91,5
13:15:17:355,-78,9
13:15:17:707,-84,9
13:15:18:055,-80,8
13:15:18:407,-81,10
13:15:19:107,-83,8
13:15:19:456,-85,6
13:15:19:808,-87,6
13:15:20:156,-77,8
13:15:20:508,-83,8
13:15:20:856,-80,8
13:15:21:208,-87,6
13:15:21:560,-87,4
13:15:21:908,-86,5
13:15:22:260,-91,1
13:15:22:609,-80,8
13:15:22:959,-79,8
13:15:23:311,-79,8
13:15:23:659,-82,7
13:15:24:011,-82,7
13:15:24:708,-79,9
13:15:25:060,-83,7
13:15:26:110,-81,8
13:15:26:462,-83,6
13:15:26:810,-83,7
13:15:27:510,-79,8
13:15:27:862,-80,8
13:15:28:214,-80,9
13:15:28:563,-80,8
13:15:29:264,-79,10
13:15:30:312,-75,11
13:15:30:664,-89,3
13:15:31:365,-76,10
13:15:32:065,-87,5
13:15:32:413,-79,10
13:15:33:464,-80,8
13:15:33:816,-87,6
13:15:34:165,-90,3
13:15:34:513,-86,2
13:15:34:866,-83,7
13:15:35:218,-91,6
13:15:35:566,-83,7
13:15:35:914,-81,7
13:15:36:262,-83,7
13:15:36:618,-88,7
13:15:36:967,-84,8
13:15:37:319,-81,9
13:15:37:667,-80,9
13:15:38:018,-86,7
13:15:38:718,-87,7
13:15:39:069,-90,5
13:15:39:419,-81,8
13:15:39:767,-84,8
13:15:40:119,-85,7
13:15:41:171,-92,4
13:15:41:519,-85,7
13:15:41:871,-94,2
13:15:42:568,-80,10
13:15:42:920,-79,10
13:15:43:270,-79,8
13:15:43:622,-76,9
13:15:43:970,-85,7
13:15:44:322,-78,10
13:15:44:669,-79,10
13:15:45:022,-91,4
13:15:45:371,-85,7
13:15:45:723,-80,9
13:15:46:071,-88,6
13:15:46:420,-85,9
13:15:46:772,-82,9
13:15:47:124,-83,8
13:15:47:472,-84,8
13:15:47:824,-83,9
13:15:48:172,-81,8
13:15:48:524,-89,6
13:15:48:872,-86,6
13:15:49:224,-87,6
13:15:49:573,-89,7
13:15:49:925,-86,8
13:15:50:973,-82,7
13:15:51:325,-74,9
13:15:51:677,-74,8
13:15:52:374,-83,8
13:15:52:726,-87,6
13:15:53:076,-85,6
13:15:53:428,-79,8
13:15:53:776,-79,10
13:15:54:129,-74,8
13:15:54:476,-77,8
13:15:54:828,-76,11
13:15:55:176,-74,8
13:15:55:526,-78,8
13:15:56:226,-83,8
13:15:56:578,-80,8
13:15:56:926,-91,5
13:15:57:278,-81,8
13:15:57:630,-91,4
13:15:57:978,-75,8
13:15:58:328,-80,9
13:15:59:027,-88,7
13:15:59:380,-94,1
13:15:59:731,-91,4
13:16:00:079,-96,-1
13:16:00:431,-89,2
13:16:01:829,-95,0
13:16:02:181,-94,-1
13:16:02:529,-94,3
13:16:02:881,-96,-3
13:16:03:232,-97,-1
13:16:03:932,-96,-1
13:16:04:282,-94,0
13:16:05:333,-95,-2
13:16:05:684,-92,0
13:16:06:732,-96,0
13:16:07:434,-96,0
13:16:08:834,-98,-6
13:16:09:535,-98,-7
13:16:10:587,-96,0
13:16:10:935,-97,-4
13:16:11:287,-98,-2
13:16:12:335,-95,-1
13:16:12:687,-98,-7
13:16:13:039,-98,-2
13:16:13:387,-96,1
13:16:13:739,-99,-6
13:16:14:087,-97,0
13:16:14:438,-99,-4
13:16:15:838,-98,-1
13:16:16:186,-97,0
13:16:16:890,-97,-8
13:16:17:238,-97,-8
13:16:18:291,-99,-7
13:16:18:640,-98,-8
13:16:19:692,-99,-8
13:16:20:392,-98,-7
13:16:21:441,-98,-3
13:16:22:141,-97,-3
13:16:22:493,-96,0
13:16:23:193,-98,-5
13:16:23:545,-98,-9
13:16:24:594,-97,-7
13:16:24:942,-99,-7
13:16:25:294,-98,-7
13:16:25:646,-99,-4
13:16:26:346,-99,-6
13:16:26:693,-100,-7
13:16:27:045,-98,-12
13:16:27:395,-98,-6
13:16:28:795,-99,-12
13:16:29:147,-100,-12
13:16:32:297,-99,-6
13:16:38:252,-100,-13
13:16:39:303,-99,-6
13:16:39:652,-99,-8
13:16:40:000,-100,-11
13:16:40:352,-100,-14
13:16:41:053,-100,-8
13:16:41:753,-100,-12
13:16:46:307,-99,-15
13:16:47:008,-101,-10
13:16:48:056,-100,-12
13:16:50:508,-99,-12
13:16:51:210,-100,-13
13:16:51:559,-100,-11
13:16:51:907,-99,-10
13:16:55:061,-99,-12
13:16:57:161,-99,-10
13:16:58:914,-99,-13
13:17:01:012,-99,-13
13:17:03:464,-100,-12
13:17:04:516,-100,-10
13:17:06:263,-100,-11
13:17:12:221,-99,-13
13:17:15:371,-100,-13
13:17:25:176,-100,-15
