time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2019-06-14T11:49:09.387Z,52.0846994,5.1720084,50.5,21.366,,,0,network,,,,,,,,81,
2019-06-14T11:49:36.999Z,52.08467087944665,5.1720225267946525,96.0290653746199,8.0,295.86313,0.44017723,10,gps,1.0,1.4,1.7,46.8,,,,81,
2019-06-14T11:49:47.999Z,52.08469556745679,5.171821778569945,84.26545386326939,8.0,322.54593,1.0425419,10,gps,1.8,3.3,3.8,46.8,,,,81,
2019-06-14T11:49:57.999Z,52.08480330200642,5.171787466800725,84.26511802716061,6.0,334.02225,0.8324349,13,gps,1.4,2.5,2.9,46.8,,,,80,
2019-06-14T11:50:08.999Z,52.08489097797491,5.171527381024929,79.97575014045947,4.0,278.09235,1.2347779,22,gps,1.4,2.6,2.9,46.8,,,,80,
2019-06-14T11:50:19.999Z,52.08488936226747,5.17134614535983,78.71271414838476,4.0,293.42725,1.2531575,23,gps,1.1,2.2,2.5,46.8,,,,80,
2019-06-14T11:50:30.999Z,52.085003209881826,5.171302757264093,77.1063738898495,3.0,15.129422,1.1493949,23,gps,0.3,,,46.8,,,,80,
2019-06-14T11:50:41.999Z,52.085119915261124,5.17132605799069,75.3107080193433,4.0,348.77753,1.069449,25,gps,1.0,1.6,1.9,46.8,,,,80,
2019-06-14T11:50:52.999Z,52.085257800255505,5.171304007965253,73.57963780675706,3.0,359.3969,1.129514,24,gps,0.9,1.4,1.6,46.8,,,,80,
2019-06-14T11:51:03.999Z,52.085386531898365,5.171335934635949,72.08602813197295,3.0,7.258972,0.9612341,24,gps,1.0,1.5,1.8,46.8,,,,80,
2019-06-14T11:51:14.999Z,52.08553371127237,5.171340383936139,70.80906715990443,3.0,0.13835587,1.0210849,22,gps,1.0,2.4,2.6,46.8,,,,80,
2019-06-14T11:51:25.999Z,52.08564586156614,5.17133578918399,69.69035477769565,3.0,0.80962026,0.99559915,23,gps,1.0,1.9,2.1,46.8,,,,80,
2019-06-14T11:51:36.999Z,52.085780712953486,5.171341289833441,68.67269591481721,3.0,1.2194425,1.0084231,23,gps,1.0,1.4,1.7,46.8,,,,80,
2019-06-14T11:51:47.999Z,52.0858805132869,5.171331308573392,67.68997719137656,3.0,345.81973,1.0142334,24,gps,1.1,1.4,1.7,46.8,,,,80,
2019-06-14T11:51:58.999Z,52.08603162189539,5.171332597260808,66.7897871515462,3.0,343.12918,1.1221551,22,gps,1.0,1.5,1.8,46.8,,,,79,
2019-06-14T11:52:09.999Z,52.08616667663135,5.171285021002464,65.9848541075922,3.0,352.27502,1.1904057,22,gps,1.0,1.4,1.7,46.8,,,,79,
2019-06-14T11:52:19.999Z,52.086179327619455,5.171276433629097,65.63122168447089,3.0,334.80533,0.3025731,23,gps,1.0,1.6,1.8,46.8,,,,79,
2019-06-14T11:52:30.999Z,52.08615045366684,5.171301479030039,64.39867035496158,3.0,190.20308,0.82639307,20,gps,1.1,1.7,2.0,46.8,,,,79,
2019-06-14T11:52:41.999Z,52.08601386998048,5.171323591509266,62.601776059577745,3.0,191.18817,1.021727,23,gps,1.0,1.7,2.0,46.8,,,,79,
