16:22:32:000,-40,8
16:22:32:150,-39,8
16:22:32:300,-39,8
16:22:32:450,-43,11
16:22:32:600,-43,11
16:22:32:750,-43,9
16:22:32:900,-42,8
16:22:33:050,-42,10
16:22:33:200,-44,11
16:22:33:350,-36,11
16:22:33:500,-37,8
16:22:33:650,-46,9
16:22:33:800,-52,11
16:22:33:950,-59,8
16:22:34:100,-47,8
16:22:34:250,-48,8
16:22:34:400,-51,9
16:22:34:550,-42,8
16:22:34:700,-42,8
16:22:34:850,-65,10
16:22:35:000,-42,8
16:22:35:150,-44,8
16:22:35:300,-43,11
16:22:35:450,-38,8
16:22:35:600,-43,9
16:22:35:750,-44,8
16:22:35:900,-43,11
16:22:36:050,-41,8
16:22:36:200,-52,9
16:22:36:350,-43,10
16:22:36:500,-40,9
16:22:36:650,-57,9
16:22:36:800,-69,9
16:22:36:950,-52,11
16:22:37:100,-53,10
16:22:37:250,-61,10
16:22:37:400,-75,10
16:22:37:550,-62,10
16:22:37:700,-65,10
16:22:37:850,-68,10
16:22:38:000,-67,10
16:22:38:150,-74,9
16:22:38:300,-71,11
16:22:38:450,-71,9
16:22:38:600,-69,9
16:22:38:750,-66,9
16:22:38:900,-74,9
16:22:39:050,-68,9
16:22:39:200,-64,11
16:22:39:350,-74,9
16:22:39:500,-67,9
16:22:39:650,-68,9
16:22:39:800,null
16:22:39:950,-75,11
16:22:40:100,-74,9
16:22:40:250,-66,9
16:22:40:400,-74,10
16:22:40:550,-72,10
16:22:40:700,-72,11
16:22:40:850,-64,11
16:22:41:000,-70,10
16:22:41:150,-65,10
16:22:41:300,-63,8
16:22:41:450,-64,8
16:22:41:600,-68,10
16:22:41:750,-79,9
16:22:41:900,-71,10
16:22:42:050,-73,8
16:22:42:200,-79,8
16:22:42:350,-91,5
16:22:42:500,-83,7
16:22:42:650,-75,9
16:22:42:800,-77,9
16:22:42:950,null
16:22:43:100,-71,8
16:22:43:250,-68,9
16:22:43:400,-67,8
16:22:43:550,-74,8
16:22:43:700,-83,9
16:22:43:850,-80,9
16:22:44:000,-81,9
16:22:44:150,-91,4
16:22:44:300,-89,7
16:22:44:450,-93,0
16:22:44:600,-85,7
16:22:44:750,-90,6
16:22:44:900,-85,8
16:22:45:050,-96,1
16:22:45:200,-94,2
16:22:45:350,-95,2
16:22:45:500,-87,8
16:22:45:650,-99,-6
16:22:45:800,-94,4
16:22:45:950,-92,4
16:22:46:100,-98,-2
16:22:46:250,-98,-2
16:22:46:400,-94,3
16:22:46:550,-97,1
16:22:46:700,-96,0
16:22:46:850,-99,-6
16:22:47:000,-99,-5
16:22:47:150,-97,0
16:22:47:300,-99,-3
16:22:47:450,-97,-2
16:22:47:600,-97,0
16:22:47:750,-97,-1
16:22:47:900,-100,-6
16:22:48:050,-100,-11
16:22:48:200,-99,-6
16:22:48:350,-99,-4
16:22:48:500,-99,-8
16:22:48:650,-98,-3
16:22:48:800,-99,-4
16:22:48:950,null
16:22:49:100,null
16:22:49:250,-98,-5
16:22:49:400,-100,-7
16:22:49:550,-99,-2
16:22:49:700,null
16:22:49:850,-98,-4
16:22:50:000,-98,-6
16:22:50:150,-99,-4
16:22:50:300,null
16:22:50:450,-98,-7
16:22:50:600,-98,-4
16:22:50:750,null
16:22:50:900,-99,-3
16:22:51:050,-98,-5
16:22:51:200,-94,3
16:22:51:350,-95,2
16:22:51:500,-99,-6
16:22:51:650,-96,0
16:22:51:800,-97,-3
16:22:51:950,-98,-4
16:22:52:100,-97,0
16:22:52:250,-96,0
16:22:52:400,-99,-4
16:22:52:550,-97,-3
16:22:52:700,-98,-6
16:22:52:850,-96,0
16:22:53:000,-100,-11
16:22:53:150,-99,-10
16:22:53:300,-100,-6
16:22:53:450,null
16:22:53:600,null
16:22:53:750,null
16:22:53:900,-99,-2
16:22:54:050,-98,-6
16:22:54:200,null
16:22:54:350,-99,-3
16:22:54:500,null
16:22:54:650,null
16:22:54:800,null
16:22:54:950,null
16:22:55:100,null
16:22:55:250,null
16:22:55:400,null
16:22:55:550,null
16:22:55:700,null
16:22:55:850,null
16:22:56:000,-99,-7
16:22:56:150,null
16:22:56:300,null
16:22:56:450,null
16:22:56:600,null
16:22:56:750,-100,-16
16:22:56:900,null
16:22:57:050,null
16:22:57:200,null
16:22:57:350,-100,-8
16:22:57:500,null
16:22:57:650,null
16:22:57:800,-99,-7
16:22:57:950,null
16:22:58:100,null
16:22:58:250,-99,-11
16:22:58:400,-100,-10
16:22:58:550,null
16:22:58:700,null
16:22:58:850,null
16:22:59:000,null
16:22:59:150,-98,-6
16:22:59:300,-100,-10
16:22:59:450,null
16:22:59:600,-99,-12
16:22:59:750,-100,-11
16:22:59:900,-99,-4
16:23:00:050,-99,-10
16:23:00:200,-100,-10
16:23:00:350,-100,-9
16:23:00:500,null
16:23:00:650,-100,-14
16:23:00:800,-100,-17
16:23:00:950,-100,-8
16:23:01:100,-99,-14
16:23:01:250,-100,-10
16:23:01:400,-99,-10
16:23:01:550,-100,-6
16:23:01:700,-99,-7
16:23:01:850,-99,-9
16:23:02:000,null
16:23:02:150,-101,-16
16:23:02:300,null
16:23:02:450,-100,-12
16:23:02:600,-100,-16
16:23:02:750,null
16:23:02:900,-100,-14
16:23:03:050,null
16:23:03:200,-99,-14
16:23:03:350,null
16:23:03:500,-99,-15
16:23:03:650,-100,-10
16:23:03:800,null
16:23:03:950,null
16:23:04:100,null
16:23:04:250,null
16:23:04:400,null
16:23:04:550,null
16:23:04:700,null
16:23:04:850,null
16:23:05:000,null
16:23:05:150,null
16:23:05:300,null
16:23:05:450,null
16:23:05:600,-99,-16
16:23:05:750,null
16:23:05:900,null
16:23:06:050,null
16:23:06:200,null
16:23:06:350,null
16:23:06:500,null
16:23:06:650,null
16:23:06:800,-47,8
16:23:06:950,-47,8
16:23:07:100,-48,8
16:23:07:250,-47,8
16:23:07:400,-54,8
16:23:07:550,-49,11
16:23:07:700,-46,9
16:23:07:850,-47,8
16:23:08:000,-48,8
16:23:08:150,-50,11
16:23:08:300,-49,11
16:23:08:450,-60,10
